id,trial,domain,domain_char,trial_domain,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct,change_point
27,91,1,Disease,91,8,brucellosis,29,20,deer,1,infected,1,infected,1,FALSE
27,92,1,Disease,92,8,brucellosis,30,31,horse,1,infected,0,healthy,0,FALSE
27,93,1,Disease,93,8,brucellosis,31,35,lion,1,infected,1,infected,1,FALSE
27,94,1,Disease,94,8,brucellosis,32,18,cow,0,healthy,0,healthy,1,FALSE
27,95,1,Disease,95,8,brucellosis,33,60,zebra,1,infected,0,healthy,0,FALSE
27,96,1,Disease,96,8,brucellosis,34,22,elephant,1,infected,1,infected,1,FALSE
27,97,1,Disease,97,8,brucellosis,35,28,goat,0,healthy,1,infected,0,FALSE
27,98,1,Disease,98,8,brucellosis,36,49,sheep,0,healthy,1,infected,0,FALSE
27,99,1,Disease,99,8,brucellosis,37,27,giraffe,1,infected,1,infected,1,FALSE
27,100,1,Disease,100,8,brucellosis,38,11,cat,0,healthy,0,healthy,1,FALSE
27,101,1,Disease,101,8,brucellosis,39,15,chipmunk,1,infected,1,infected,1,FALSE
27,102,1,Disease,102,8,brucellosis,40,10,camel,0,healthy,1,infected,0,FALSE
27,103,1,Disease,103,8,brucellosis,41,45,rat,1,infected,1,infected,1,FALSE
27,104,1,Disease,104,8,brucellosis,42,1,antelope,1,infected,0,healthy,0,FALSE
27,105,1,Disease,105,8,brucellosis,43,10,camel,1,infected,1,infected,1,FALSE
27,106,1,Disease,106,8,brucellosis,44,58,tiger,1,infected,1,infected,1,FALSE
27,107,1,Disease,107,8,brucellosis,45,35,lion,1,infected,1,infected,1,FALSE
27,108,1,Disease,108,8,brucellosis,46,44,rabbit,1,infected,1,infected,1,FALSE
27,109,1,Disease,109,8,brucellosis,47,5,beaver,1,infected,1,infected,1,FALSE
27,110,1,Disease,110,8,brucellosis,48,60,zebra,0,healthy,0,healthy,1,FALSE
27,111,1,Disease,111,8,brucellosis,49,37,monkey,1,infected,1,infected,1,FALSE
27,112,1,Disease,112,8,brucellosis,50,11,cat,0,healthy,0,healthy,1,FALSE
27,113,1,Disease,113,8,brucellosis,51,18,cow,0,healthy,0,healthy,1,FALSE
27,114,1,Disease,114,8,brucellosis,52,45,rat,1,infected,1,infected,1,FALSE
27,115,1,Disease,115,8,brucellosis,53,14,chimpanzee,1,infected,1,infected,1,FALSE
27,116,1,Disease,116,8,brucellosis,54,29,gorilla,1,infected,1,infected,1,FALSE
27,117,1,Disease,117,8,brucellosis,55,27,giraffe,1,infected,1,infected,1,FALSE
27,118,1,Disease,118,8,brucellosis,56,31,horse,1,infected,0,healthy,0,FALSE
27,119,1,Disease,119,8,brucellosis,57,15,chipmunk,1,infected,1,infected,1,FALSE
27,120,1,Disease,120,8,brucellosis,58,1,antelope,0,healthy,0,healthy,1,FALSE
27,121,1,Disease,121,8,brucellosis,59,22,elephant,1,infected,1,infected,1,FALSE
27,122,1,Disease,122,8,brucellosis,60,28,goat,0,healthy,1,infected,0,FALSE
27,123,1,Disease,123,8,brucellosis,61,20,deer,1,infected,1,infected,1,FALSE
27,124,1,Disease,124,8,brucellosis,62,21,dog,1,infected,0,healthy,0,FALSE
27,125,1,Disease,125,8,brucellosis,63,49,sheep,1,infected,1,infected,1,FALSE
27,126,1,Disease,126,5,echinococcus,1,60,zebra,1,infected,0,healthy,0,TRUE
27,127,1,Disease,127,5,echinococcus,2,14,chimpanzee,1,infected,1,infected,1,FALSE
27,128,1,Disease,128,5,echinococcus,3,28,goat,1,infected,1,infected,1,FALSE
27,129,1,Disease,129,5,echinococcus,4,49,sheep,1,infected,0,healthy,0,FALSE
27,130,1,Disease,130,5,echinococcus,5,44,rabbit,1,infected,0,healthy,0,FALSE
27,131,1,Disease,131,5,echinococcus,6,22,elephant,1,infected,1,infected,1,FALSE
27,132,1,Disease,132,5,echinococcus,7,21,dog,0,healthy,0,healthy,1,FALSE
27,133,1,Disease,133,5,echinococcus,8,27,giraffe,1,infected,1,infected,1,FALSE
27,134,1,Disease,134,5,echinococcus,9,20,deer,0,healthy,0,healthy,1,FALSE
27,135,1,Disease,135,5,echinococcus,10,5,beaver,1,infected,0,healthy,0,FALSE
27,136,1,Disease,136,5,echinococcus,11,45,rat,1,infected,0,healthy,0,FALSE
27,137,1,Disease,137,5,echinococcus,12,15,chipmunk,0,healthy,0,healthy,1,FALSE
27,138,1,Disease,138,5,echinococcus,13,18,cow,0,healthy,0,healthy,1,FALSE
27,139,1,Disease,139,5,echinococcus,14,58,tiger,1,infected,1,infected,1,FALSE
27,140,1,Disease,140,5,echinococcus,15,37,monkey,1,infected,1,infected,1,FALSE
27,141,1,Disease,141,5,echinococcus,16,29,gorilla,1,infected,1,infected,1,FALSE
27,142,1,Disease,142,5,echinococcus,17,31,horse,0,healthy,0,healthy,1,FALSE
27,143,1,Disease,143,5,echinococcus,18,11,cat,0,healthy,0,healthy,1,FALSE
27,144,1,Disease,144,5,echinococcus,19,35,lion,1,infected,1,infected,1,FALSE
27,145,1,Disease,145,5,echinococcus,20,1,antelope,1,infected,0,healthy,0,FALSE
27,146,1,Disease,146,5,echinococcus,21,10,camel,1,infected,1,infected,1,FALSE
27,147,1,Disease,147,5,echinococcus,22,11,cat,0,healthy,0,healthy,1,FALSE
27,148,1,Disease,148,5,echinococcus,23,1,antelope,0,healthy,0,healthy,1,FALSE
27,149,1,Disease,149,5,echinococcus,24,15,chipmunk,0,healthy,0,healthy,1,FALSE
27,150,1,Disease,150,5,echinococcus,25,60,zebra,0,healthy,0,healthy,1,FALSE
27,151,1,Disease,151,5,echinococcus,26,35,lion,1,infected,1,infected,1,FALSE
27,152,1,Disease,152,5,echinococcus,27,29,gorilla,1,infected,1,infected,1,FALSE
27,153,1,Disease,153,5,echinococcus,28,58,tiger,1,infected,1,infected,1,FALSE
27,154,1,Disease,154,5,echinococcus,29,5,beaver,1,infected,0,healthy,0,FALSE
27,155,1,Disease,155,5,echinococcus,30,28,goat,0,healthy,1,infected,0,FALSE
27,156,1,Disease,156,5,echinococcus,31,49,sheep,0,healthy,0,healthy,1,FALSE
27,157,1,Disease,157,5,echinococcus,32,44,rabbit,0,healthy,0,healthy,1,FALSE
27,158,1,Disease,158,5,echinococcus,33,22,elephant,1,infected,1,infected,1,FALSE
27,159,1,Disease,159,5,echinococcus,34,37,monkey,1,infected,1,infected,1,FALSE
27,160,1,Disease,160,5,echinococcus,35,21,dog,1,infected,0,healthy,0,FALSE
27,161,1,Disease,161,5,echinococcus,36,10,camel,1,infected,1,infected,1,FALSE
27,162,1,Disease,162,5,echinococcus,37,20,deer,1,infected,0,healthy,0,FALSE
27,163,1,Disease,163,5,echinococcus,38,31,horse,0,healthy,0,healthy,1,FALSE
27,164,1,Disease,164,5,echinococcus,39,27,giraffe,1,infected,1,infected,1,FALSE
27,165,1,Disease,165,5,echinococcus,40,18,cow,0,healthy,0,healthy,1,FALSE
27,166,1,Disease,166,5,echinococcus,41,14,chimpanzee,1,infected,1,infected,1,FALSE
27,167,1,Disease,167,5,echinococcus,42,45,rat,1,infected,0,healthy,0,FALSE
27,168,1,Disease,168,5,echinococcus,43,37,monkey,1,infected,1,infected,1,FALSE
27,169,1,Disease,169,5,echinococcus,44,14,chimpanzee,1,infected,1,infected,1,FALSE
27,170,1,Disease,170,5,echinococcus,45,15,chipmunk,0,healthy,0,healthy,1,FALSE
27,171,1,Disease,171,5,echinococcus,46,29,gorilla,1,infected,1,infected,1,FALSE
27,172,1,Disease,172,5,echinococcus,47,45,rat,0,healthy,0,healthy,1,FALSE
27,173,1,Disease,173,5,echinococcus,48,18,cow,0,healthy,0,healthy,1,FALSE
27,174,1,Disease,174,5,echinococcus,49,1,antelope,0,healthy,0,healthy,1,FALSE
27,175,1,Disease,175,5,echinococcus,50,10,camel,0,healthy,1,infected,0,FALSE
27,176,1,Disease,176,5,echinococcus,51,35,lion,1,infected,1,infected,1,FALSE
27,177,1,Disease,177,5,echinococcus,52,49,sheep,0,healthy,0,healthy,1,FALSE
27,178,1,Disease,178,5,echinococcus,53,11,cat,0,healthy,0,healthy,1,FALSE
27,179,1,Disease,179,5,echinococcus,54,22,elephant,1,infected,1,infected,1,FALSE
27,180,1,Disease,180,5,echinococcus,55,60,zebra,0,healthy,0,healthy,1,FALSE
27,181,1,Disease,181,5,echinococcus,56,20,deer,0,healthy,0,healthy,1,FALSE
27,182,1,Disease,182,5,echinococcus,57,21,dog,0,healthy,0,healthy,1,FALSE
27,183,1,Disease,183,5,echinococcus,58,44,rabbit,1,infected,0,healthy,0,FALSE
27,184,1,Disease,184,5,echinococcus,59,5,beaver,0,healthy,0,healthy,1,FALSE
27,185,1,Disease,185,5,echinococcus,60,58,tiger,1,infected,1,infected,1,FALSE
27,186,1,Disease,186,5,echinococcus,61,28,goat,0,healthy,1,infected,0,FALSE
27,187,1,Disease,187,5,echinococcus,62,27,giraffe,1,infected,1,infected,1,FALSE
27,188,1,Disease,188,5,echinococcus,63,31,horse,0,healthy,0,healthy,1,FALSE
27,189,1,Disease,189,11,heartwater,1,22,elephant,1,infected,1,infected,1,TRUE
27,190,1,Disease,190,11,heartwater,2,29,gorilla,1,infected,1,infected,1,FALSE
27,191,1,Disease,191,11,heartwater,3,10,camel,0,healthy,1,infected,0,FALSE
27,192,1,Disease,192,11,heartwater,4,15,chipmunk,0,healthy,1,infected,0,FALSE
27,193,1,Disease,193,11,heartwater,5,58,tiger,1,infected,1,infected,1,FALSE
27,194,1,Disease,194,11,heartwater,6,20,deer,1,infected,0,healthy,0,FALSE
27,195,1,Disease,195,11,heartwater,7,5,beaver,1,infected,1,infected,1,FALSE
27,196,1,Disease,196,11,heartwater,8,28,goat,1,infected,0,healthy,0,FALSE
27,197,1,Disease,197,11,heartwater,9,44,rabbit,1,infected,1,infected,1,FALSE
27,198,1,Disease,198,11,heartwater,10,37,monkey,1,infected,1,infected,1,FALSE
27,199,1,Disease,199,11,heartwater,11,14,chimpanzee,1,infected,1,infected,1,FALSE
27,200,1,Disease,200,11,heartwater,12,31,horse,0,healthy,1,infected,0,FALSE
27,201,1,Disease,201,11,heartwater,13,45,rat,1,infected,1,infected,1,FALSE
27,202,1,Disease,202,11,heartwater,14,60,zebra,1,infected,1,infected,1,FALSE
27,203,1,Disease,203,11,heartwater,15,49,sheep,0,healthy,0,healthy,1,FALSE
27,204,1,Disease,204,11,heartwater,16,11,cat,0,healthy,1,infected,0,FALSE
27,205,1,Disease,205,11,heartwater,17,27,giraffe,1,infected,1,infected,1,FALSE
27,206,1,Disease,206,11,heartwater,18,35,lion,1,infected,1,infected,1,FALSE
27,207,1,Disease,207,11,heartwater,19,1,antelope,0,healthy,0,healthy,1,FALSE
27,208,1,Disease,208,11,heartwater,20,21,dog,1,infected,1,infected,1,FALSE
27,209,1,Disease,209,11,heartwater,21,18,cow,0,healthy,0,healthy,1,FALSE
32,102,1,Disease,1,2,paratuberculosis,1,29,gorilla,1,infected,0,healthy,0,FALSE
32,103,1,Disease,2,2,paratuberculosis,2,5,beaver,0,healthy,0,healthy,1,FALSE
32,104,1,Disease,3,2,paratuberculosis,3,20,deer,1,infected,0,healthy,0,FALSE
32,105,1,Disease,4,2,paratuberculosis,4,37,monkey,1,infected,0,healthy,0,FALSE
32,106,1,Disease,5,2,paratuberculosis,5,60,zebra,1,infected,0,healthy,0,FALSE
32,107,1,Disease,6,2,paratuberculosis,6,31,horse,1,infected,0,healthy,0,FALSE
32,108,1,Disease,7,2,paratuberculosis,7,58,tiger,1,infected,1,infected,1,FALSE
32,109,1,Disease,8,2,paratuberculosis,8,35,lion,1,infected,1,infected,1,FALSE
32,110,1,Disease,9,2,paratuberculosis,9,15,chipmunk,1,infected,0,healthy,0,FALSE
32,111,1,Disease,10,2,paratuberculosis,10,14,chimpanzee,1,infected,0,healthy,0,FALSE
32,112,1,Disease,11,2,paratuberculosis,11,22,elephant,1,infected,1,infected,1,FALSE
32,113,1,Disease,12,2,paratuberculosis,12,10,camel,1,infected,1,infected,1,FALSE
32,114,1,Disease,13,2,paratuberculosis,13,27,giraffe,1,infected,1,infected,1,FALSE
32,115,1,Disease,14,2,paratuberculosis,14,49,sheep,1,infected,0,healthy,0,FALSE
32,116,1,Disease,15,2,paratuberculosis,15,1,antelope,1,infected,0,healthy,0,FALSE
32,117,1,Disease,16,2,paratuberculosis,16,44,rabbit,1,infected,0,healthy,0,FALSE
32,118,1,Disease,17,2,paratuberculosis,17,11,cat,1,infected,0,healthy,0,FALSE
32,119,1,Disease,18,2,paratuberculosis,18,18,cow,1,infected,0,healthy,0,FALSE
32,120,1,Disease,19,2,paratuberculosis,19,21,dog,1,infected,0,healthy,0,FALSE
32,121,1,Disease,20,2,paratuberculosis,20,28,goat,1,infected,0,healthy,0,FALSE
32,122,1,Disease,21,2,paratuberculosis,21,45,rat,0,healthy,0,healthy,1,FALSE
32,123,1,Disease,22,2,paratuberculosis,22,58,tiger,1,infected,1,infected,1,FALSE
32,124,1,Disease,23,2,paratuberculosis,23,28,goat,0,healthy,0,healthy,1,FALSE
32,125,1,Disease,24,2,paratuberculosis,24,15,chipmunk,0,healthy,0,healthy,1,FALSE
32,126,1,Disease,25,2,paratuberculosis,25,27,giraffe,0,healthy,1,infected,0,FALSE
32,127,1,Disease,26,2,paratuberculosis,26,1,antelope,0,healthy,0,healthy,1,FALSE
32,128,1,Disease,27,2,paratuberculosis,27,31,horse,0,healthy,0,healthy,1,FALSE
32,129,1,Disease,28,2,paratuberculosis,28,20,deer,0,healthy,0,healthy,1,FALSE
32,130,1,Disease,29,2,paratuberculosis,29,45,rat,0,healthy,0,healthy,1,FALSE
32,131,1,Disease,30,2,paratuberculosis,30,49,sheep,0,healthy,0,healthy,1,FALSE
32,132,1,Disease,31,2,paratuberculosis,31,11,cat,0,healthy,0,healthy,1,FALSE
32,133,1,Disease,32,2,paratuberculosis,32,37,monkey,0,healthy,0,healthy,1,FALSE
32,134,1,Disease,33,2,paratuberculosis,33,18,cow,0,healthy,0,healthy,1,FALSE
32,135,1,Disease,34,2,paratuberculosis,34,29,gorilla,0,healthy,0,healthy,1,FALSE
32,136,1,Disease,35,2,paratuberculosis,35,60,zebra,0,healthy,0,healthy,1,FALSE
32,137,1,Disease,36,2,paratuberculosis,36,22,elephant,0,healthy,1,infected,0,FALSE
32,138,1,Disease,37,2,paratuberculosis,37,35,lion,1,infected,1,infected,1,FALSE
32,139,1,Disease,38,2,paratuberculosis,38,14,chimpanzee,0,healthy,0,healthy,1,FALSE
32,140,1,Disease,39,2,paratuberculosis,39,21,dog,0,healthy,0,healthy,1,FALSE
32,141,1,Disease,40,2,paratuberculosis,40,5,beaver,0,healthy,0,healthy,1,FALSE
32,142,1,Disease,41,2,paratuberculosis,41,10,camel,0,healthy,1,infected,0,FALSE
32,143,1,Disease,42,2,paratuberculosis,42,44,rabbit,0,healthy,0,healthy,1,FALSE
32,144,1,Disease,43,5,echinococcus,1,1,antelope,0,healthy,0,healthy,1,TRUE
32,145,1,Disease,44,5,echinococcus,2,18,cow,0,healthy,0,healthy,1,FALSE
32,146,1,Disease,45,5,echinococcus,3,58,tiger,1,infected,1,infected,1,FALSE
32,147,1,Disease,46,5,echinococcus,4,49,sheep,0,healthy,0,healthy,1,FALSE
32,148,1,Disease,47,5,echinococcus,5,11,cat,0,healthy,0,healthy,1,FALSE
32,149,1,Disease,48,5,echinococcus,6,45,rat,0,healthy,0,healthy,1,FALSE
32,150,1,Disease,49,5,echinococcus,7,5,beaver,0,healthy,0,healthy,1,FALSE
32,151,1,Disease,50,5,echinococcus,8,44,rabbit,0,healthy,0,healthy,1,FALSE
32,152,1,Disease,51,5,echinococcus,9,14,chimpanzee,0,healthy,1,infected,0,FALSE
32,153,1,Disease,52,5,echinococcus,10,35,lion,1,infected,1,infected,1,FALSE
32,154,1,Disease,53,5,echinococcus,11,29,gorilla,0,healthy,1,infected,0,FALSE
32,155,1,Disease,54,5,echinococcus,12,37,monkey,0,healthy,1,infected,0,FALSE
32,156,1,Disease,55,5,echinococcus,13,22,elephant,0,healthy,1,infected,0,FALSE
32,157,1,Disease,56,5,echinococcus,14,21,dog,0,healthy,0,healthy,1,FALSE
32,158,1,Disease,57,5,echinococcus,15,20,deer,0,healthy,0,healthy,1,FALSE
32,159,1,Disease,58,5,echinococcus,16,27,giraffe,0,healthy,1,infected,0,FALSE
32,160,1,Disease,59,5,echinococcus,17,28,goat,0,healthy,1,infected,0,FALSE
32,161,1,Disease,60,5,echinococcus,18,60,zebra,0,healthy,0,healthy,1,FALSE
32,162,1,Disease,61,5,echinococcus,19,15,chipmunk,0,healthy,0,healthy,1,FALSE
32,163,1,Disease,62,5,echinococcus,20,31,horse,0,healthy,0,healthy,1,FALSE
32,164,1,Disease,63,5,echinococcus,21,10,camel,0,healthy,1,infected,0,FALSE
32,165,1,Disease,64,5,echinococcus,22,15,chipmunk,0,healthy,0,healthy,1,FALSE
32,166,1,Disease,65,5,echinococcus,23,37,monkey,1,infected,1,infected,1,FALSE
32,167,1,Disease,66,5,echinococcus,24,29,gorilla,1,infected,1,infected,1,FALSE
32,168,1,Disease,67,5,echinococcus,25,49,sheep,0,healthy,0,healthy,1,FALSE
32,169,1,Disease,68,5,echinococcus,26,14,chimpanzee,1,infected,1,infected,1,FALSE
32,170,1,Disease,69,5,echinococcus,27,21,dog,0,healthy,0,healthy,1,FALSE
32,171,1,Disease,70,5,echinococcus,28,22,elephant,1,infected,1,infected,1,FALSE
32,172,1,Disease,71,5,echinococcus,29,31,horse,0,healthy,0,healthy,1,FALSE
32,173,1,Disease,72,5,echinococcus,30,1,antelope,0,healthy,0,healthy,1,FALSE
32,174,1,Disease,73,5,echinococcus,31,28,goat,1,infected,1,infected,1,FALSE
32,175,1,Disease,74,5,echinococcus,32,60,zebra,0,healthy,0,healthy,1,FALSE
32,176,1,Disease,75,5,echinococcus,33,45,rat,0,healthy,0,healthy,1,FALSE
32,177,1,Disease,76,5,echinococcus,34,18,cow,0,healthy,0,healthy,1,FALSE
32,178,1,Disease,77,5,echinococcus,35,20,deer,0,healthy,0,healthy,1,FALSE
32,179,1,Disease,78,5,echinococcus,36,44,rabbit,0,healthy,0,healthy,1,FALSE
32,180,1,Disease,79,5,echinococcus,37,10,camel,1,infected,1,infected,1,FALSE
32,181,1,Disease,80,5,echinococcus,38,11,cat,0,healthy,0,healthy,1,FALSE
32,182,1,Disease,81,5,echinococcus,39,58,tiger,1,infected,1,infected,1,FALSE
32,183,1,Disease,82,8,brucellosis,1,35,lion,1,infected,1,infected,1,TRUE
32,184,1,Disease,83,8,brucellosis,2,5,beaver,0,healthy,1,infected,0,FALSE
32,185,1,Disease,84,8,brucellosis,3,45,rat,0,healthy,1,infected,0,FALSE
32,186,1,Disease,85,8,brucellosis,4,1,antelope,0,healthy,0,healthy,1,FALSE
32,187,1,Disease,86,8,brucellosis,5,11,cat,0,healthy,0,healthy,1,FALSE
32,188,1,Disease,87,8,brucellosis,6,21,dog,0,healthy,0,healthy,1,FALSE
32,189,1,Disease,88,8,brucellosis,7,60,zebra,1,infected,0,healthy,0,FALSE
32,190,1,Disease,89,8,brucellosis,8,27,giraffe,1,infected,1,infected,1,FALSE
32,191,1,Disease,90,8,brucellosis,9,20,deer,0,healthy,1,infected,0,FALSE
32,192,1,Disease,91,8,brucellosis,10,22,elephant,1,infected,1,infected,1,FALSE
32,193,1,Disease,92,8,brucellosis,11,18,cow,0,healthy,0,healthy,1,FALSE
32,194,1,Disease,93,8,brucellosis,12,15,chipmunk,0,healthy,1,infected,0,FALSE
32,195,1,Disease,94,8,brucellosis,13,10,camel,1,infected,1,infected,1,FALSE
32,196,1,Disease,95,8,brucellosis,14,29,gorilla,1,infected,1,infected,1,FALSE
32,197,1,Disease,96,8,brucellosis,15,14,chimpanzee,1,infected,1,infected,1,FALSE
32,198,1,Disease,97,8,brucellosis,16,37,monkey,1,infected,1,infected,1,FALSE
32,199,1,Disease,98,8,brucellosis,17,44,rabbit,0,healthy,1,infected,0,FALSE
32,200,1,Disease,99,8,brucellosis,18,49,sheep,0,healthy,1,infected,0,FALSE
32,201,1,Disease,100,8,brucellosis,19,28,goat,1,infected,1,infected,1,FALSE
32,202,1,Disease,101,8,brucellosis,20,31,horse,0,healthy,0,healthy,1,FALSE
32,203,1,Disease,102,8,brucellosis,21,58,tiger,1,infected,1,infected,1,FALSE
32,204,1,Disease,103,8,brucellosis,22,11,cat,0,healthy,0,healthy,1,FALSE
32,205,1,Disease,104,8,brucellosis,23,22,elephant,1,infected,1,infected,1,FALSE
32,206,1,Disease,105,8,brucellosis,24,60,zebra,1,infected,0,healthy,0,FALSE
32,207,1,Disease,106,8,brucellosis,25,31,horse,1,infected,0,healthy,0,FALSE
32,208,1,Disease,107,8,brucellosis,26,1,antelope,0,healthy,0,healthy,1,FALSE
32,209,1,Disease,108,8,brucellosis,27,58,tiger,1,infected,1,infected,1,FALSE
32,210,1,Disease,109,8,brucellosis,28,10,camel,1,infected,1,infected,1,FALSE
32,211,1,Disease,110,8,brucellosis,29,14,chimpanzee,1,infected,1,infected,1,FALSE
32,212,1,Disease,111,8,brucellosis,30,28,goat,1,infected,1,infected,1,FALSE
32,213,1,Disease,112,8,brucellosis,31,37,monkey,1,infected,1,infected,1,FALSE
32,214,1,Disease,113,8,brucellosis,32,18,cow,1,infected,0,healthy,0,FALSE
32,215,1,Disease,114,8,brucellosis,33,49,sheep,1,infected,1,infected,1,FALSE
32,216,1,Disease,115,8,brucellosis,34,15,chipmunk,1,infected,1,infected,1,FALSE
32,217,1,Disease,116,8,brucellosis,35,44,rabbit,0,healthy,1,infected,0,FALSE
32,218,1,Disease,117,8,brucellosis,36,35,lion,1,infected,1,infected,1,FALSE
32,219,1,Disease,118,8,brucellosis,37,45,rat,1,infected,1,infected,1,FALSE
32,220,1,Disease,119,8,brucellosis,38,5,beaver,0,healthy,1,infected,0,FALSE
32,221,1,Disease,120,8,brucellosis,39,27,giraffe,1,infected,1,infected,1,FALSE
32,222,1,Disease,121,8,brucellosis,40,21,dog,0,healthy,0,healthy,1,FALSE
32,223,1,Disease,122,8,brucellosis,41,20,deer,0,healthy,1,infected,0,FALSE
32,224,1,Disease,123,8,brucellosis,42,29,gorilla,1,infected,1,infected,1,FALSE
32,225,1,Disease,124,8,brucellosis,43,28,goat,1,infected,1,infected,1,FALSE
32,226,1,Disease,125,8,brucellosis,44,37,monkey,1,infected,1,infected,1,FALSE
32,227,1,Disease,126,8,brucellosis,45,31,horse,1,infected,0,healthy,0,FALSE
32,228,1,Disease,127,8,brucellosis,46,5,beaver,1,infected,1,infected,1,FALSE
32,229,1,Disease,128,8,brucellosis,47,49,sheep,0,healthy,1,infected,0,FALSE
32,230,1,Disease,129,8,brucellosis,48,29,gorilla,1,infected,1,infected,1,FALSE
32,231,1,Disease,130,8,brucellosis,49,20,deer,0,healthy,1,infected,0,FALSE
32,232,1,Disease,131,8,brucellosis,50,11,cat,0,healthy,0,healthy,1,FALSE
32,233,1,Disease,132,8,brucellosis,51,45,rat,1,infected,1,infected,1,FALSE
32,234,1,Disease,133,8,brucellosis,52,21,dog,0,healthy,0,healthy,1,FALSE
32,235,1,Disease,134,8,brucellosis,53,10,camel,0,healthy,1,infected,0,FALSE
32,236,1,Disease,135,8,brucellosis,54,35,lion,1,infected,1,infected,1,FALSE
32,237,1,Disease,136,8,brucellosis,55,44,rabbit,0,healthy,1,infected,0,FALSE
32,238,1,Disease,137,8,brucellosis,56,58,tiger,1,infected,1,infected,1,FALSE
32,239,1,Disease,138,8,brucellosis,57,18,cow,0,healthy,0,healthy,1,FALSE
32,240,1,Disease,139,8,brucellosis,58,60,zebra,1,infected,0,healthy,0,FALSE
32,241,1,Disease,140,8,brucellosis,59,14,chimpanzee,1,infected,1,infected,1,FALSE
32,242,1,Disease,141,8,brucellosis,60,1,antelope,0,healthy,0,healthy,1,FALSE
32,243,1,Disease,142,8,brucellosis,61,27,giraffe,1,infected,1,infected,1,FALSE
32,244,1,Disease,143,8,brucellosis,62,15,chipmunk,1,infected,1,infected,1,FALSE
32,245,1,Disease,144,8,brucellosis,63,22,elephant,1,infected,1,infected,1,FALSE
32,246,1,Disease,145,8,brucellosis,64,31,horse,0,healthy,0,healthy,1,FALSE
32,247,1,Disease,146,8,brucellosis,65,45,rat,1,infected,1,infected,1,FALSE
32,248,1,Disease,147,8,brucellosis,66,11,cat,0,healthy,0,healthy,1,FALSE
32,249,1,Disease,148,8,brucellosis,67,5,beaver,1,infected,1,infected,1,FALSE
32,250,1,Disease,149,8,brucellosis,68,21,dog,0,healthy,0,healthy,1,FALSE
32,251,1,Disease,150,8,brucellosis,69,14,chimpanzee,1,infected,1,infected,1,FALSE
32,252,1,Disease,151,8,brucellosis,70,49,sheep,1,infected,1,infected,1,FALSE
32,253,1,Disease,152,8,brucellosis,71,15,chipmunk,1,infected,1,infected,1,FALSE
32,254,1,Disease,153,8,brucellosis,72,60,zebra,1,infected,0,healthy,0,FALSE
32,255,1,Disease,154,8,brucellosis,73,28,goat,1,infected,1,infected,1,FALSE
32,256,1,Disease,155,8,brucellosis,74,1,antelope,0,healthy,0,healthy,1,FALSE
32,257,1,Disease,156,8,brucellosis,75,10,camel,1,infected,1,infected,1,FALSE
32,258,1,Disease,157,8,brucellosis,76,37,monkey,1,infected,1,infected,1,FALSE
32,259,1,Disease,158,8,brucellosis,77,20,deer,1,infected,1,infected,1,FALSE
32,260,1,Disease,159,8,brucellosis,78,29,gorilla,1,infected,1,infected,1,FALSE
32,261,1,Disease,160,8,brucellosis,79,58,tiger,1,infected,1,infected,1,FALSE
32,262,1,Disease,161,8,brucellosis,80,27,giraffe,1,infected,1,infected,1,FALSE
32,263,1,Disease,162,8,brucellosis,81,35,lion,1,infected,1,infected,1,FALSE
32,264,1,Disease,163,8,brucellosis,82,44,rabbit,1,infected,1,infected,1,FALSE
32,265,1,Disease,164,11,heartwater,1,27,giraffe,1,infected,1,infected,1,TRUE
32,266,1,Disease,165,11,heartwater,2,60,zebra,0,healthy,1,infected,0,FALSE
32,267,1,Disease,166,11,heartwater,3,49,sheep,0,healthy,0,healthy,1,FALSE
32,268,1,Disease,167,11,heartwater,4,21,dog,0,healthy,1,infected,0,FALSE
32,269,1,Disease,168,11,heartwater,5,10,camel,1,infected,1,infected,1,FALSE
32,270,1,Disease,169,11,heartwater,6,35,lion,1,infected,1,infected,1,FALSE
32,271,1,Disease,170,11,heartwater,7,44,rabbit,1,infected,1,infected,1,FALSE
32,272,1,Disease,171,11,heartwater,8,31,horse,0,healthy,1,infected,0,FALSE
32,273,1,Disease,172,11,heartwater,9,20,deer,1,infected,0,healthy,0,FALSE
32,274,1,Disease,173,11,heartwater,10,15,chipmunk,1,infected,1,infected,1,FALSE
32,275,1,Disease,174,11,heartwater,11,14,chimpanzee,1,infected,1,infected,1,FALSE
32,276,1,Disease,175,11,heartwater,12,28,goat,1,infected,0,healthy,0,FALSE
32,277,1,Disease,176,11,heartwater,13,5,beaver,1,infected,1,infected,1,FALSE
32,278,1,Disease,177,11,heartwater,14,11,cat,1,infected,1,infected,1,FALSE
32,279,1,Disease,178,11,heartwater,15,1,antelope,1,infected,0,healthy,0,FALSE
32,280,1,Disease,179,11,heartwater,16,37,monkey,1,infected,1,infected,1,FALSE
32,281,1,Disease,180,11,heartwater,17,45,rat,1,infected,1,infected,1,FALSE
32,282,1,Disease,181,11,heartwater,18,18,cow,1,infected,0,healthy,0,FALSE
32,283,1,Disease,182,11,heartwater,19,22,elephant,1,infected,1,infected,1,FALSE
32,284,1,Disease,183,11,heartwater,20,29,gorilla,1,infected,1,infected,1,FALSE
32,285,1,Disease,184,11,heartwater,21,58,tiger,1,infected,1,infected,1,FALSE
