id,trial,domain,domain_char,trial_domain,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct,change_point
29,348,1,Disease,135,11,heartwater,93,60,zebra,1,infected,1,infected,1,FALSE
29,349,1,Disease,136,11,heartwater,94,18,cow,0,healthy,0,healthy,1,FALSE
29,350,1,Disease,137,11,heartwater,95,22,elephant,1,infected,1,infected,1,FALSE
29,351,1,Disease,138,11,heartwater,96,45,rat,1,infected,1,infected,1,FALSE
29,352,1,Disease,139,11,heartwater,97,11,cat,1,infected,1,infected,1,FALSE
29,353,1,Disease,140,11,heartwater,98,35,lion,1,infected,1,infected,1,FALSE
29,354,1,Disease,141,11,heartwater,99,28,goat,0,healthy,0,healthy,1,FALSE
29,355,1,Disease,142,11,heartwater,100,21,dog,1,infected,1,infected,1,FALSE
29,356,1,Disease,143,11,heartwater,101,5,beaver,1,infected,1,infected,1,FALSE
29,357,1,Disease,144,11,heartwater,102,14,chimpanzee,1,infected,1,infected,1,FALSE
29,358,1,Disease,145,11,heartwater,103,1,antelope,0,healthy,0,healthy,1,FALSE
29,359,1,Disease,146,11,heartwater,104,15,chipmunk,1,infected,1,infected,1,FALSE
29,360,1,Disease,147,5,echinococcus,1,15,chipmunk,1,infected,0,healthy,0,FALSE
29,361,1,Disease,148,5,echinococcus,2,22,elephant,1,infected,1,infected,1,FALSE
29,362,1,Disease,149,5,echinococcus,3,31,horse,0,healthy,0,healthy,1,FALSE
29,363,1,Disease,150,5,echinococcus,4,27,giraffe,1,infected,1,infected,1,FALSE
29,364,1,Disease,151,5,echinococcus,5,1,antelope,1,infected,0,healthy,0,FALSE
29,365,1,Disease,152,5,echinococcus,6,37,monkey,1,infected,1,infected,1,FALSE
29,366,1,Disease,153,5,echinococcus,7,20,deer,0,healthy,0,healthy,1,FALSE
29,367,1,Disease,154,5,echinococcus,8,28,goat,0,healthy,1,infected,0,FALSE
29,368,1,Disease,155,5,echinococcus,9,18,cow,1,infected,0,healthy,0,FALSE
29,369,1,Disease,156,5,echinococcus,10,35,lion,1,infected,1,infected,1,FALSE
29,370,1,Disease,157,5,echinococcus,11,58,tiger,1,infected,1,infected,1,FALSE
29,371,1,Disease,158,5,echinococcus,12,14,chimpanzee,1,infected,1,infected,1,FALSE
29,372,1,Disease,159,5,echinococcus,13,21,dog,1,infected,0,healthy,0,FALSE
29,373,1,Disease,160,5,echinococcus,14,5,beaver,1,infected,0,healthy,0,FALSE
29,374,1,Disease,161,5,echinococcus,15,44,rabbit,0,healthy,0,healthy,1,FALSE
29,375,1,Disease,162,5,echinococcus,16,45,rat,0,healthy,0,healthy,1,FALSE
29,376,1,Disease,163,5,echinococcus,17,29,gorilla,0,healthy,1,infected,0,FALSE
29,377,1,Disease,164,5,echinococcus,18,11,cat,0,healthy,0,healthy,1,FALSE
29,378,1,Disease,165,5,echinococcus,19,10,camel,1,infected,1,infected,1,FALSE
29,379,1,Disease,166,5,echinococcus,20,60,zebra,1,infected,0,healthy,0,FALSE
29,380,1,Disease,167,5,echinococcus,21,49,sheep,0,healthy,0,healthy,1,FALSE
29,381,1,Disease,168,5,echinococcus,22,37,monkey,1,infected,1,infected,1,FALSE
29,382,1,Disease,169,5,echinococcus,23,31,horse,0,healthy,0,healthy,1,FALSE
29,383,1,Disease,170,5,echinococcus,24,44,rabbit,0,healthy,0,healthy,1,FALSE
29,384,1,Disease,171,5,echinococcus,25,1,antelope,1,infected,0,healthy,0,FALSE
29,385,1,Disease,172,5,echinococcus,26,49,sheep,0,healthy,0,healthy,1,FALSE
29,386,1,Disease,173,5,echinococcus,27,5,beaver,0,healthy,0,healthy,1,FALSE
29,387,1,Disease,174,5,echinococcus,28,35,lion,0,healthy,1,infected,0,FALSE
29,388,1,Disease,175,5,echinococcus,29,11,cat,1,infected,0,healthy,0,FALSE
29,389,1,Disease,176,5,echinococcus,30,22,elephant,1,infected,1,infected,1,FALSE
29,390,1,Disease,177,5,echinococcus,31,28,goat,0,healthy,1,infected,0,FALSE
29,391,1,Disease,178,5,echinococcus,32,45,rat,0,healthy,0,healthy,1,FALSE
29,392,1,Disease,179,5,echinococcus,33,20,deer,0,healthy,0,healthy,1,FALSE
29,393,1,Disease,180,5,echinococcus,34,21,dog,0,healthy,0,healthy,1,FALSE
29,394,1,Disease,181,5,echinococcus,35,18,cow,0,healthy,0,healthy,1,FALSE
29,395,1,Disease,182,5,echinococcus,36,10,camel,1,infected,1,infected,1,FALSE
29,396,1,Disease,183,5,echinococcus,37,15,chipmunk,0,healthy,0,healthy,1,FALSE
29,397,1,Disease,184,5,echinococcus,38,29,gorilla,0,healthy,1,infected,0,FALSE
29,398,1,Disease,185,5,echinococcus,39,58,tiger,1,infected,1,infected,1,FALSE
29,399,1,Disease,186,5,echinococcus,40,60,zebra,1,infected,0,healthy,0,FALSE
29,400,1,Disease,187,5,echinococcus,41,14,chimpanzee,0,healthy,1,infected,0,FALSE
29,401,1,Disease,188,5,echinococcus,42,27,giraffe,1,infected,1,infected,1,FALSE
29,402,1,Disease,189,5,echinococcus,43,10,camel,1,infected,1,infected,1,FALSE
29,403,1,Disease,190,5,echinococcus,44,29,gorilla,1,infected,1,infected,1,FALSE
29,404,1,Disease,191,5,echinococcus,45,14,chimpanzee,1,infected,1,infected,1,FALSE
29,405,1,Disease,192,5,echinococcus,46,20,deer,1,infected,0,healthy,0,FALSE
29,406,1,Disease,193,5,echinococcus,47,35,lion,0,healthy,1,infected,0,FALSE
29,407,1,Disease,194,5,echinococcus,48,5,beaver,1,infected,0,healthy,0,FALSE
29,408,1,Disease,195,5,echinococcus,49,58,tiger,0,healthy,1,infected,0,FALSE
29,409,1,Disease,196,5,echinococcus,50,60,zebra,1,infected,0,healthy,0,FALSE
29,410,1,Disease,197,5,echinococcus,51,18,cow,0,healthy,0,healthy,1,FALSE
29,411,1,Disease,198,5,echinococcus,52,15,chipmunk,0,healthy,0,healthy,1,FALSE
29,412,1,Disease,199,5,echinococcus,53,44,rabbit,0,healthy,0,healthy,1,FALSE
29,413,1,Disease,200,5,echinococcus,54,1,antelope,0,healthy,0,healthy,1,FALSE
29,414,1,Disease,201,5,echinococcus,55,28,goat,0,healthy,1,infected,0,FALSE
29,415,1,Disease,202,5,echinococcus,56,37,monkey,1,infected,1,infected,1,FALSE
29,416,1,Disease,203,5,echinococcus,57,21,dog,0,healthy,0,healthy,1,FALSE
29,417,1,Disease,204,5,echinococcus,58,22,elephant,1,infected,1,infected,1,FALSE
29,418,1,Disease,205,5,echinococcus,59,27,giraffe,1,infected,1,infected,1,FALSE
29,419,1,Disease,206,5,echinococcus,60,49,sheep,0,healthy,0,healthy,1,FALSE
29,420,1,Disease,207,5,echinococcus,61,11,cat,1,infected,0,healthy,0,FALSE
29,421,1,Disease,208,5,echinococcus,62,31,horse,0,healthy,0,healthy,1,FALSE
29,422,1,Disease,209,5,echinococcus,63,45,rat,0,healthy,0,healthy,1,FALSE
30,1,1,Disease,1,5,echinococcus,1,29,gorilla,1,infected,1,infected,1,FALSE
30,2,1,Disease,2,5,echinococcus,2,28,goat,1,infected,1,infected,1,FALSE
30,3,1,Disease,3,5,echinococcus,3,1,antelope,1,infected,0,healthy,0,FALSE
30,4,1,Disease,4,5,echinococcus,4,49,sheep,1,infected,0,healthy,0,FALSE
30,5,1,Disease,5,5,echinococcus,5,35,lion,1,infected,1,infected,1,FALSE
30,6,1,Disease,6,5,echinococcus,6,22,elephant,1,infected,1,infected,1,FALSE
30,7,1,Disease,7,5,echinococcus,7,44,rabbit,1,infected,0,healthy,0,FALSE
30,8,1,Disease,8,5,echinococcus,8,45,rat,0,healthy,0,healthy,1,FALSE
30,9,1,Disease,9,5,echinococcus,9,21,dog,1,infected,0,healthy,0,FALSE
30,10,1,Disease,10,5,echinococcus,10,10,camel,1,infected,1,infected,1,FALSE
30,11,1,Disease,11,5,echinococcus,11,60,zebra,1,infected,0,healthy,0,FALSE
30,12,1,Disease,12,5,echinococcus,12,15,chipmunk,0,healthy,0,healthy,1,FALSE
30,13,1,Disease,13,5,echinococcus,13,5,beaver,0,healthy,0,healthy,1,FALSE
30,14,1,Disease,14,5,echinococcus,14,20,deer,0,healthy,0,healthy,1,FALSE
30,15,1,Disease,15,5,echinococcus,15,18,cow,0,healthy,0,healthy,1,FALSE
30,16,1,Disease,16,5,echinococcus,16,58,tiger,1,infected,1,infected,1,FALSE
30,17,1,Disease,17,5,echinococcus,17,31,horse,0,healthy,0,healthy,1,FALSE
30,18,1,Disease,18,5,echinococcus,18,11,cat,0,healthy,0,healthy,1,FALSE
30,19,1,Disease,19,5,echinococcus,19,37,monkey,0,healthy,1,infected,0,FALSE
30,20,1,Disease,20,5,echinococcus,20,14,chimpanzee,1,infected,1,infected,1,FALSE
30,21,1,Disease,21,5,echinococcus,21,27,giraffe,1,infected,1,infected,1,FALSE
30,22,1,Disease,22,5,echinococcus,22,11,cat,0,healthy,0,healthy,1,FALSE
30,23,1,Disease,23,5,echinococcus,23,5,beaver,0,healthy,0,healthy,1,FALSE
30,24,1,Disease,24,5,echinococcus,24,15,chipmunk,0,healthy,0,healthy,1,FALSE
30,25,1,Disease,25,5,echinococcus,25,31,horse,0,healthy,0,healthy,1,FALSE
30,26,1,Disease,26,5,echinococcus,26,29,gorilla,1,infected,1,infected,1,FALSE
30,27,1,Disease,27,5,echinococcus,27,58,tiger,1,infected,1,infected,1,FALSE
30,28,1,Disease,28,5,echinococcus,28,44,rabbit,0,healthy,0,healthy,1,FALSE
30,29,1,Disease,29,5,echinococcus,29,45,rat,0,healthy,0,healthy,1,FALSE
30,30,1,Disease,30,5,echinococcus,30,1,antelope,0,healthy,0,healthy,1,FALSE
30,31,1,Disease,31,5,echinococcus,31,35,lion,1,infected,1,infected,1,FALSE
30,32,1,Disease,32,5,echinococcus,32,21,dog,0,healthy,0,healthy,1,FALSE
30,33,1,Disease,33,5,echinococcus,33,20,deer,0,healthy,0,healthy,1,FALSE
30,34,1,Disease,34,5,echinococcus,34,28,goat,1,infected,1,infected,1,FALSE
30,35,1,Disease,35,5,echinococcus,35,22,elephant,1,infected,1,infected,1,FALSE
30,36,1,Disease,36,5,echinococcus,36,14,chimpanzee,1,infected,1,infected,1,FALSE
30,37,1,Disease,37,5,echinococcus,37,37,monkey,1,infected,1,infected,1,FALSE
30,38,1,Disease,38,5,echinococcus,38,49,sheep,0,healthy,0,healthy,1,FALSE
30,39,1,Disease,39,5,echinococcus,39,27,giraffe,1,infected,1,infected,1,FALSE
30,40,1,Disease,40,8,brucellosis,1,18,cow,0,healthy,0,healthy,1,FALSE
30,41,1,Disease,41,8,brucellosis,2,37,monkey,1,infected,1,infected,1,FALSE
30,42,1,Disease,42,8,brucellosis,3,31,horse,0,healthy,0,healthy,1,FALSE
30,43,1,Disease,43,8,brucellosis,4,45,rat,0,healthy,1,infected,0,FALSE
30,44,1,Disease,44,8,brucellosis,5,49,sheep,0,healthy,1,infected,0,FALSE
30,45,1,Disease,45,8,brucellosis,6,10,camel,1,infected,1,infected,1,FALSE
30,46,1,Disease,46,8,brucellosis,7,21,dog,0,healthy,0,healthy,1,FALSE
30,47,1,Disease,47,8,brucellosis,8,28,goat,1,infected,1,infected,1,FALSE
30,48,1,Disease,48,8,brucellosis,9,29,gorilla,1,infected,1,infected,1,FALSE
30,49,1,Disease,49,8,brucellosis,10,11,cat,0,healthy,0,healthy,1,FALSE
30,50,1,Disease,50,8,brucellosis,11,20,deer,1,infected,1,infected,1,FALSE
30,51,1,Disease,51,8,brucellosis,12,27,giraffe,1,infected,1,infected,1,FALSE
30,52,1,Disease,52,8,brucellosis,13,5,beaver,0,healthy,1,infected,0,FALSE
30,53,1,Disease,53,8,brucellosis,14,14,chimpanzee,1,infected,1,infected,1,FALSE
30,54,1,Disease,54,8,brucellosis,15,44,rabbit,1,infected,1,infected,1,FALSE
30,55,1,Disease,55,8,brucellosis,16,22,elephant,1,infected,1,infected,1,FALSE
30,56,1,Disease,56,8,brucellosis,17,58,tiger,1,infected,1,infected,1,FALSE
30,57,1,Disease,57,8,brucellosis,18,1,antelope,1,infected,0,healthy,0,FALSE
30,58,1,Disease,58,8,brucellosis,19,60,zebra,1,infected,0,healthy,0,FALSE
30,59,1,Disease,59,8,brucellosis,20,35,lion,1,infected,1,infected,1,FALSE
30,60,1,Disease,60,8,brucellosis,21,15,chipmunk,1,infected,1,infected,1,FALSE
30,61,1,Disease,61,8,brucellosis,22,31,horse,1,infected,0,healthy,0,FALSE
30,62,1,Disease,62,8,brucellosis,23,58,tiger,1,infected,1,infected,1,FALSE
30,63,1,Disease,63,8,brucellosis,24,1,antelope,1,infected,0,healthy,0,FALSE
30,64,1,Disease,64,8,brucellosis,25,15,chipmunk,1,infected,1,infected,1,FALSE
30,65,1,Disease,65,8,brucellosis,26,18,cow,1,infected,0,healthy,0,FALSE
30,66,1,Disease,66,8,brucellosis,27,11,cat,1,infected,0,healthy,0,FALSE
30,67,1,Disease,67,8,brucellosis,28,21,dog,0,healthy,0,healthy,1,FALSE
30,68,1,Disease,68,8,brucellosis,29,5,beaver,0,healthy,1,infected,0,FALSE
30,69,1,Disease,69,8,brucellosis,30,44,rabbit,1,infected,1,infected,1,FALSE
30,70,1,Disease,70,8,brucellosis,31,49,sheep,1,infected,1,infected,1,FALSE
30,71,1,Disease,71,8,brucellosis,32,60,zebra,0,healthy,0,healthy,1,FALSE
30,72,1,Disease,72,8,brucellosis,33,22,elephant,1,infected,1,infected,1,FALSE
30,73,1,Disease,73,8,brucellosis,34,35,lion,1,infected,1,infected,1,FALSE
30,74,1,Disease,74,8,brucellosis,35,28,goat,0,healthy,1,infected,0,FALSE
30,75,1,Disease,75,8,brucellosis,36,27,giraffe,1,infected,1,infected,1,FALSE
30,76,1,Disease,76,8,brucellosis,37,20,deer,1,infected,1,infected,1,FALSE
30,77,1,Disease,77,8,brucellosis,38,10,camel,1,infected,1,infected,1,FALSE
30,78,1,Disease,78,8,brucellosis,39,29,gorilla,1,infected,1,infected,1,FALSE
30,79,1,Disease,79,8,brucellosis,40,45,rat,1,infected,1,infected,1,FALSE
30,80,1,Disease,80,8,brucellosis,41,14,chimpanzee,1,infected,1,infected,1,FALSE
30,81,1,Disease,81,8,brucellosis,42,37,monkey,1,infected,1,infected,1,FALSE
30,82,1,Disease,82,8,brucellosis,43,60,zebra,1,infected,0,healthy,0,FALSE
30,83,1,Disease,83,8,brucellosis,44,22,elephant,1,infected,1,infected,1,FALSE
30,84,1,Disease,84,8,brucellosis,45,44,rabbit,1,infected,1,infected,1,FALSE
30,85,1,Disease,85,8,brucellosis,46,21,dog,1,infected,0,healthy,0,FALSE
30,86,1,Disease,86,8,brucellosis,47,10,camel,1,infected,1,infected,1,FALSE
30,87,1,Disease,87,8,brucellosis,48,35,lion,1,infected,1,infected,1,FALSE
30,88,1,Disease,88,8,brucellosis,49,15,chipmunk,1,infected,1,infected,1,FALSE
30,89,1,Disease,89,8,brucellosis,50,27,giraffe,1,infected,1,infected,1,FALSE
30,90,1,Disease,90,8,brucellosis,51,5,beaver,1,infected,1,infected,1,FALSE
30,91,1,Disease,91,8,brucellosis,52,31,horse,1,infected,0,healthy,0,FALSE
30,92,1,Disease,92,8,brucellosis,53,58,tiger,1,infected,1,infected,1,FALSE
30,93,1,Disease,93,8,brucellosis,54,1,antelope,1,infected,0,healthy,0,FALSE
30,94,1,Disease,94,8,brucellosis,55,29,gorilla,1,infected,1,infected,1,FALSE
30,95,1,Disease,95,8,brucellosis,56,37,monkey,1,infected,1,infected,1,FALSE
30,96,1,Disease,96,8,brucellosis,57,14,chimpanzee,1,infected,1,infected,1,FALSE
30,97,1,Disease,97,8,brucellosis,58,45,rat,1,infected,1,infected,1,FALSE
30,98,1,Disease,98,8,brucellosis,59,18,cow,1,infected,0,healthy,0,FALSE
30,99,1,Disease,99,8,brucellosis,60,20,deer,1,infected,1,infected,1,FALSE
30,100,1,Disease,100,8,brucellosis,61,28,goat,1,infected,1,infected,1,FALSE
30,101,1,Disease,101,8,brucellosis,62,11,cat,1,infected,0,healthy,0,FALSE
30,102,1,Disease,102,8,brucellosis,63,49,sheep,1,infected,1,infected,1,FALSE
30,103,1,Disease,103,8,brucellosis,64,44,rabbit,1,infected,1,infected,1,FALSE
30,104,1,Disease,104,8,brucellosis,65,22,elephant,1,infected,1,infected,1,FALSE
30,105,1,Disease,105,8,brucellosis,66,58,tiger,1,infected,1,infected,1,FALSE
30,106,1,Disease,106,8,brucellosis,67,14,chimpanzee,1,infected,1,infected,1,FALSE
30,107,1,Disease,107,8,brucellosis,68,27,giraffe,1,infected,1,infected,1,FALSE
30,108,1,Disease,108,8,brucellosis,69,20,deer,1,infected,1,infected,1,FALSE
30,109,1,Disease,109,8,brucellosis,70,18,cow,1,infected,0,healthy,0,FALSE
30,110,1,Disease,110,8,brucellosis,71,60,zebra,0,healthy,0,healthy,1,FALSE
30,111,1,Disease,111,8,brucellosis,72,11,cat,1,infected,0,healthy,0,FALSE
30,112,1,Disease,112,8,brucellosis,73,31,horse,1,infected,0,healthy,0,FALSE
30,113,1,Disease,113,8,brucellosis,74,49,sheep,1,infected,1,infected,1,FALSE
30,114,1,Disease,114,8,brucellosis,75,37,monkey,1,infected,1,infected,1,FALSE
30,115,1,Disease,115,8,brucellosis,76,21,dog,0,healthy,0,healthy,1,FALSE
30,116,1,Disease,116,8,brucellosis,77,45,rat,1,infected,1,infected,1,FALSE
30,117,1,Disease,117,8,brucellosis,78,29,gorilla,1,infected,1,infected,1,FALSE
30,118,1,Disease,118,8,brucellosis,79,10,camel,1,infected,1,infected,1,FALSE
30,119,1,Disease,119,8,brucellosis,80,15,chipmunk,0,healthy,1,infected,0,FALSE
30,120,1,Disease,120,8,brucellosis,81,35,lion,1,infected,1,infected,1,FALSE
30,121,1,Disease,121,8,brucellosis,82,1,antelope,1,infected,0,healthy,0,FALSE
30,122,1,Disease,122,8,brucellosis,83,28,goat,1,infected,1,infected,1,FALSE
30,123,1,Disease,123,8,brucellosis,84,5,beaver,1,infected,1,infected,1,FALSE
30,124,1,Disease,124,8,brucellosis,85,29,gorilla,1,infected,1,infected,1,FALSE
30,125,1,Disease,125,8,brucellosis,86,21,dog,0,healthy,0,healthy,1,FALSE
30,126,1,Disease,126,8,brucellosis,87,22,elephant,1,infected,1,infected,1,FALSE
30,127,1,Disease,127,8,brucellosis,88,31,horse,0,healthy,0,healthy,1,FALSE
30,128,1,Disease,128,8,brucellosis,89,18,cow,1,infected,0,healthy,0,FALSE
30,129,1,Disease,129,8,brucellosis,90,49,sheep,1,infected,1,infected,1,FALSE
30,130,1,Disease,130,8,brucellosis,91,11,cat,1,infected,0,healthy,0,FALSE
30,131,1,Disease,131,8,brucellosis,92,44,rabbit,0,healthy,1,infected,0,FALSE
30,132,1,Disease,132,8,brucellosis,93,58,tiger,1,infected,1,infected,1,FALSE
30,133,1,Disease,133,8,brucellosis,94,35,lion,1,infected,1,infected,1,FALSE
30,134,1,Disease,134,8,brucellosis,95,37,monkey,1,infected,1,infected,1,FALSE
30,135,1,Disease,135,8,brucellosis,96,14,chimpanzee,1,infected,1,infected,1,FALSE
30,136,1,Disease,136,8,brucellosis,97,28,goat,1,infected,1,infected,1,FALSE
30,137,1,Disease,137,8,brucellosis,98,27,giraffe,1,infected,1,infected,1,FALSE
30,138,1,Disease,138,8,brucellosis,99,10,camel,1,infected,1,infected,1,FALSE
30,139,1,Disease,139,8,brucellosis,100,5,beaver,1,infected,1,infected,1,FALSE
30,140,1,Disease,140,8,brucellosis,101,15,chipmunk,1,infected,1,infected,1,FALSE
30,141,1,Disease,141,8,brucellosis,102,60,zebra,0,healthy,0,healthy,1,FALSE
30,142,1,Disease,142,8,brucellosis,103,1,antelope,0,healthy,0,healthy,1,FALSE
30,143,1,Disease,143,8,brucellosis,104,45,rat,1,infected,1,infected,1,FALSE
30,144,1,Disease,144,8,brucellosis,105,20,deer,1,infected,1,infected,1,FALSE
30,145,1,Disease,145,2,paratuberculosis,1,49,sheep,0,healthy,0,healthy,1,FALSE
30,146,1,Disease,146,2,paratuberculosis,2,21,dog,0,healthy,0,healthy,1,FALSE
30,147,1,Disease,147,2,paratuberculosis,3,15,chipmunk,1,infected,0,healthy,0,FALSE
30,148,1,Disease,148,2,paratuberculosis,4,44,rabbit,1,infected,0,healthy,0,FALSE
30,149,1,Disease,149,2,paratuberculosis,5,60,zebra,0,healthy,0,healthy,1,FALSE
30,150,1,Disease,150,2,paratuberculosis,6,28,goat,1,infected,0,healthy,0,FALSE
30,151,1,Disease,151,2,paratuberculosis,7,20,deer,1,infected,0,healthy,0,FALSE
30,152,1,Disease,152,2,paratuberculosis,8,29,gorilla,1,infected,0,healthy,0,FALSE
30,153,1,Disease,153,2,paratuberculosis,9,45,rat,1,infected,0,healthy,0,FALSE
30,154,1,Disease,154,2,paratuberculosis,10,10,camel,0,healthy,1,infected,0,FALSE
30,155,1,Disease,155,2,paratuberculosis,11,58,tiger,0,healthy,1,infected,0,FALSE
30,156,1,Disease,156,2,paratuberculosis,12,31,horse,0,healthy,0,healthy,1,FALSE
30,157,1,Disease,157,2,paratuberculosis,13,5,beaver,1,infected,0,healthy,0,FALSE
30,158,1,Disease,158,2,paratuberculosis,14,11,cat,0,healthy,0,healthy,1,FALSE
30,159,1,Disease,159,2,paratuberculosis,15,35,lion,0,healthy,1,infected,0,FALSE
30,160,1,Disease,160,2,paratuberculosis,16,37,monkey,1,infected,0,healthy,0,FALSE
30,161,1,Disease,161,2,paratuberculosis,17,14,chimpanzee,1,infected,0,healthy,0,FALSE
30,162,1,Disease,162,2,paratuberculosis,18,22,elephant,0,healthy,1,infected,0,FALSE
30,163,1,Disease,163,2,paratuberculosis,19,18,cow,1,infected,0,healthy,0,FALSE
30,164,1,Disease,164,2,paratuberculosis,20,1,antelope,0,healthy,0,healthy,1,FALSE
30,165,1,Disease,165,2,paratuberculosis,21,27,giraffe,0,healthy,1,infected,0,FALSE
30,166,1,Disease,166,2,paratuberculosis,22,45,rat,0,healthy,0,healthy,1,FALSE
30,167,1,Disease,167,2,paratuberculosis,23,35,lion,0,healthy,1,infected,0,FALSE
30,168,1,Disease,168,2,paratuberculosis,24,18,cow,0,healthy,0,healthy,1,FALSE
30,169,1,Disease,169,2,paratuberculosis,25,60,zebra,1,infected,0,healthy,0,FALSE
30,170,1,Disease,170,2,paratuberculosis,26,21,dog,0,healthy,0,healthy,1,FALSE
30,171,1,Disease,171,2,paratuberculosis,27,37,monkey,0,healthy,0,healthy,1,FALSE
30,172,1,Disease,172,2,paratuberculosis,28,10,camel,0,healthy,1,infected,0,FALSE
30,173,1,Disease,173,2,paratuberculosis,29,15,chipmunk,0,healthy,0,healthy,1,FALSE
30,174,1,Disease,174,2,paratuberculosis,30,44,rabbit,0,healthy,0,healthy,1,FALSE
30,175,1,Disease,175,2,paratuberculosis,31,14,chimpanzee,0,healthy,0,healthy,1,FALSE
30,176,1,Disease,176,2,paratuberculosis,32,27,giraffe,0,healthy,1,infected,0,FALSE
30,177,1,Disease,177,2,paratuberculosis,33,31,horse,1,infected,0,healthy,0,FALSE
30,178,1,Disease,178,2,paratuberculosis,34,28,goat,0,healthy,0,healthy,1,FALSE
30,179,1,Disease,179,2,paratuberculosis,35,29,gorilla,0,healthy,0,healthy,1,FALSE
30,180,1,Disease,180,2,paratuberculosis,36,22,elephant,1,infected,1,infected,1,FALSE
30,181,1,Disease,181,2,paratuberculosis,37,49,sheep,0,healthy,0,healthy,1,FALSE
30,182,1,Disease,182,2,paratuberculosis,38,58,tiger,1,infected,1,infected,1,FALSE
30,183,1,Disease,183,2,paratuberculosis,39,11,cat,0,healthy,0,healthy,1,FALSE
30,184,1,Disease,184,2,paratuberculosis,40,5,beaver,0,healthy,0,healthy,1,FALSE
30,185,1,Disease,185,2,paratuberculosis,41,20,deer,0,healthy,0,healthy,1,FALSE
30,186,1,Disease,186,2,paratuberculosis,42,1,antelope,0,healthy,0,healthy,1,FALSE
30,187,1,Disease,187,2,paratuberculosis,43,35,lion,0,healthy,1,infected,0,FALSE
30,188,1,Disease,188,2,paratuberculosis,44,58,tiger,0,healthy,1,infected,0,FALSE
30,189,1,Disease,189,2,paratuberculosis,45,22,elephant,0,healthy,1,infected,0,FALSE
30,190,1,Disease,190,2,paratuberculosis,46,21,dog,0,healthy,0,healthy,1,FALSE
30,191,1,Disease,191,2,paratuberculosis,47,60,zebra,0,healthy,0,healthy,1,FALSE
30,192,1,Disease,192,2,paratuberculosis,48,49,sheep,0,healthy,0,healthy,1,FALSE
30,193,1,Disease,193,2,paratuberculosis,49,10,camel,0,healthy,1,infected,0,FALSE
30,194,1,Disease,194,2,paratuberculosis,50,31,horse,0,healthy,0,healthy,1,FALSE
30,195,1,Disease,195,2,paratuberculosis,51,18,cow,0,healthy,0,healthy,1,FALSE
30,196,1,Disease,196,2,paratuberculosis,52,37,monkey,1,infected,0,healthy,0,FALSE
30,197,1,Disease,197,2,paratuberculosis,53,27,giraffe,0,healthy,1,infected,0,FALSE
30,198,1,Disease,198,2,paratuberculosis,54,28,goat,0,healthy,0,healthy,1,FALSE
30,199,1,Disease,199,2,paratuberculosis,55,14,chimpanzee,1,infected,0,healthy,0,FALSE
30,200,1,Disease,200,2,paratuberculosis,56,5,beaver,0,healthy,0,healthy,1,FALSE
30,201,1,Disease,201,2,paratuberculosis,57,44,rabbit,0,healthy,0,healthy,1,FALSE
30,202,1,Disease,202,2,paratuberculosis,58,29,gorilla,0,healthy,0,healthy,1,FALSE
30,203,1,Disease,203,2,paratuberculosis,59,11,cat,0,healthy,0,healthy,1,FALSE
30,204,1,Disease,204,2,paratuberculosis,60,1,antelope,0,healthy,0,healthy,1,FALSE
30,205,1,Disease,205,2,paratuberculosis,61,15,chipmunk,0,healthy,0,healthy,1,FALSE
30,206,1,Disease,206,2,paratuberculosis,62,45,rat,0,healthy,0,healthy,1,FALSE
30,207,1,Disease,207,2,paratuberculosis,63,20,deer,0,healthy,0,healthy,1,FALSE
30,208,2,TSA,1,1,2005,1,41,party poppers,0,permitted,0,permitted,1,FALSE
30,209,2,TSA,2,1,2005,2,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
30,210,2,TSA,3,1,2005,3,56,swords,0,permitted,0,permitted,1,FALSE
30,211,2,TSA,4,1,2005,4,26,gel shoe inserts,1,prohibited,1,prohibited,1,FALSE
30,212,2,TSA,5,1,2005,5,19,crowbars,0,permitted,0,permitted,1,FALSE
30,213,2,TSA,6,1,2005,6,30,gunpowders,0,permitted,0,permitted,1,FALSE
30,214,2,TSA,7,1,2005,7,52,starter pistols,0,permitted,0,permitted,1,FALSE
30,215,2,TSA,8,1,2005,8,12,cattle prods,0,permitted,0,permitted,1,FALSE
30,216,2,TSA,9,1,2005,9,51,sparklers,0,permitted,1,prohibited,0,FALSE
30,217,2,TSA,10,1,2005,10,7,brass knuckles,1,prohibited,0,permitted,0,FALSE
30,218,2,TSA,11,1,2005,11,17,common lighters,0,permitted,0,permitted,1,FALSE
30,219,2,TSA,12,1,2005,12,24,gas torches,0,permitted,0,permitted,1,FALSE
30,220,2,TSA,13,1,2005,13,47,saws,0,permitted,0,permitted,1,FALSE
30,221,2,TSA,14,1,2005,14,4,bb guns,0,permitted,0,permitted,1,FALSE
30,222,2,TSA,15,1,2005,15,57,throwing stars,0,permitted,0,permitted,1,FALSE
30,223,2,TSA,16,1,2005,16,54,stun guns,0,permitted,0,permitted,1,FALSE
30,224,2,TSA,17,1,2005,17,36,meat cleavers,0,permitted,0,permitted,1,FALSE
30,225,2,TSA,18,1,2005,18,25,gel heating pads,1,prohibited,1,prohibited,1,FALSE
30,226,2,TSA,19,1,2005,19,43,power tools,0,permitted,0,permitted,1,FALSE
